company_name,ticker_symbol,company_esg_score,company_esg_score_group,industry
Brookfield India Real Estate Trust,BOM:543261,17.2,Low ESG Risk,Real Estate
Bukit Sembawang Estates Ltd.,SES:B61,18.2,Low ESG Risk,Real Estate
Burstone Group Ltd.,JSE:BTN,14.5,Low ESG Risk,Real Estate
BWP Trust,ASX:BWP,13.3,Low ESG Risk,Real Estate
Cambridgeshire Housing Capital Plc,-,18.3,Low ESG Risk,Real Estate
Camden Property Trust,NYS:CPT,14.2,Low ESG Risk,Real Estate
Canadian Apartment Properties Real Estate Investment Trust,TSE:CAR.UT,12.2,Low ESG Risk,Real Estate
Canadian Core Real Estate LP,-,16.9,Low ESG Risk,Real Estate
Canary Wharf Group Plc,-,16.5,Low ESG Risk,Real Estate
CapitaLand Ascendas REIT,SES:A17U,12.2,Low ESG Risk,Real Estate
CapitaLand India Trust,SES:CY6U,10.5,Low ESG Risk,Real Estate
CapitaLand Investment Ltd.,SES:9CI,12.7,Low ESG Risk,Real Estate
Carestone Group GmbH,-,14.9,Low ESG Risk,Real Estate
"CareTrust REIT, Inc.",NYS:CTRE,14.6,Low ESG Risk,Real Estate
Carmila SA,PAR:CARM,10.3,Low ESG Risk,Real Estate
Catena AB,OME:CATE,14.5,Low ESG Risk,Real Estate
"Cathay Real Estate Development Co., Ltd.",TAI:2501,16.0,Low ESG Risk,Real Estate
"CBL & Associates Properties, Inc.",NYS:CBL,17.8,Low ESG Risk,Real Estate
"CBRE Services, Inc.",-,16.9,Low ESG Risk,Real Estate
CDL Hospitality Trusts,SES:J85,15.3,Low ESG Risk,Real Estate
Cedar Woods Properties Ltd.,ASX:CWP,18.3,Low ESG Risk,Real Estate
Cencosud Shopping SA,SGO:CENCOMALLS,11.9,Low ESG Risk,Real Estate
Centerspace,NYS:CSR,15.2,Low ESG Risk,Real Estate
Central China New Life Ltd.,HKG:9983,17.8,Low ESG Risk,Real Estate
Central Pattana Public Co. Ltd.,BKK:CPN,15.1,Low ESG Risk,Real Estate
Centuria Industrial REIT,ASX:CIP,12.7,Low ESG Risk,Real Estate
Centuria Office REIT,ASX:COF,10.9,Low ESG Risk,Real Estate
Champion Real Estate Investment Trust,HKG:2778,10.6,Low ESG Risk,Real Estate
Charter Hall Long WALE REIT,ASX:CLW,11.1,Low ESG Risk,Real Estate
Chartwell Retirement Residences,TSE:CSH.UT,18.9,Low ESG Risk,Real Estate
Chatham Lodging Trust,NYS:CLDT,15.3,Low ESG Risk,Real Estate
Boardwalk Pipeline Partners LP,-,19.9,Low ESG Risk,Refiners & Pipelines
BW LPG Ltd.,OSL:BWLPG,14.7,Low ESG Risk,Refiners & Pipelines
DCC Plc,LON:DCC,19.7,Low ESG Risk,Refiners & Pipelines
"Enbridge, Inc.",TSE:ENB,19.7,Low ESG Risk,Refiners & Pipelines
"Gibson Energy, Inc.",TSE:GEI,16.2,Low ESG Risk,Refiners & Pipelines
Gulfstream Natural Gas System LLC,-,17.9,Low ESG Risk,Refiners & Pipelines
Keyera Corp.,TSE:KEY,19.5,Low ESG Risk,Refiners & Pipelines
"Kinder Morgan, Inc.",NYS:KMI,17.8,Low ESG Risk,Refiners & Pipelines
MISC Bhd.,KLS:3816,17.8,Low ESG Risk,Refiners & Pipelines
Neste Corp.,HEL:NESTE,18.2,Low ESG Risk,Refiners & Pipelines
Pembina Pipeline Corp.,TSE:PPL,18.8,Low ESG Risk,Refiners & Pipelines
Vibra Energia SA,BSP:VBBR3,19.4,Low ESG Risk,Refiners & Pipelines
British American Tobacco Malaysia Bhd.,KLS:4162,9.8,Negligible ESG Risk,Retailing
Clas Ohlson AB,OME:CLAS.B,8.5,Negligible ESG Risk,Retailing
Dunelm Group Plc,LON:DNLM,9.8,Negligible ESG Risk,Retailing
Elders Ltd.,ASX:ELD,9.6,Negligible ESG Risk,Retailing
Kingfisher plc,LON:KGF,9.6,Negligible ESG Risk,Retailing
"Resideo Technologies, Inc.",NYS:REZI,7.5,Negligible ESG Risk,Retailing
Smiths News Plc,LON:SNWS,10.0,Negligible ESG Risk,Retailing
"Valvoline, Inc.",NYS:VVV,8.0,Negligible ESG Risk,Retailing
"ABC-MART, INC.",TKS:2670,19.9,Low ESG Risk,Retailing
Abercrombie & Fitch Co.,NYS:ANF,15.2,Low ESG Risk,Retailing
ABOUT YOU Holding SE,ETR:YOU,16.3,Low ESG Risk,Retailing
"Academy Sports & Outdoors, Inc.",NAS:ASO,15.7,Low ESG Risk,Retailing
Accent Group Ltd.,ASX:AX1,16.5,Low ESG Risk,Retailing
"Adastria Co., Ltd.",TKS:2685,18.8,Low ESG Risk,Retailing
"Advance Auto Parts, Inc.",NYS:AAP,10.7,Low ESG Risk,Retailing
AEON Co. (Malaysia) Bhd.,KLS:6599,17.2,Low ESG Risk,Retailing
"America's Car-Mart, Inc.",NAS:CRMT,12.7,Low ESG Risk,Retailing
"American Eagle Outfitters, Inc.",NYS:AEO,15.2,Low ESG Risk,Retailing
"American Tire Distributors, Inc.",-,11.1,Low ESG Risk,Retailing
ANTA Sports Products Ltd.,HKG:2020,15.9,Low ESG Risk,Retailing
"AOYAMA TRADING Co., Ltd.",TKS:8219,18.7,Low ESG Risk,Retailing
Arata Corp.,TKS:2733,15.8,Low ESG Risk,Retailing
Arclands Corp.,TKS:9842,20.0,Low ESG Risk,Retailing
"Aritzia, Inc.",TSE:ATZ,16.7,Low ESG Risk,Retailing
"Asbury Automotive Group, Inc.",NYS:ABG,14.4,Low ESG Risk,Retailing
ATRenew Inc.,NYS:RERE,19.6,Low ESG Risk,Retailing
Auto1 Group SE,ETR:AG1,11.6,Low ESG Risk,Retailing
"Autobacs Seven Co., Ltd.",TKS:9832,15.2,Low ESG Risk,Retailing
"AutoCanada, Inc.",TSE:ACQ,16.5,Low ESG Risk,Retailing
"AutoNation, Inc.",NYS:AN,12.8,Low ESG Risk,Retailing
"AutoZone, Inc.",NYS:AZO,11.0,Low ESG Risk,Retailing
Avolta AG,SWX:AVOL,13.4,Low ESG Risk,Retailing
Baby Bunting Group Ltd.,ASX:BBN,14.8,Low ESG Risk,Retailing
Bapcor Ltd.,ASX:BAP,10.4,Low ESG Risk,Retailing
BasicNet SpA,MIL:BAN,15.1,Low ESG Risk,Retailing
Bermaz Auto Bhd.,KLS:5248,11.2,Low ESG Risk,Retailing
"Best Buy Co., Inc.",NYS:BBY,14.0,Low ESG Risk,Retailing
"Bic Camera, Inc.",TKS:3048,19.6,Low ESG Risk,Retailing
Big 5 Sporting Goods Corp.,NAS:BGFV,19.2,Low ESG Risk,Retailing
"Big Lots, Inc.",NYS:BIG,19.7,Low ESG Risk,Retailing
Bilia AB,OME:BILI.A,11.0,Low ESG Risk,Retailing
"Boot Barn Holdings, Inc.",NYS:BOOT,16.0,Low ESG Risk,Retailing
Boozt AB,OME:BOOZT,17.9,Low ESG Risk,Retailing
Bosideng International Holdings Ltd.,HKG:3998,18.3,Low ESG Risk,Retailing
Briscoe Group Ltd.,NZE:BGP,16.5,Low ESG Risk,Retailing
"Build-A-Bear Workshop, Inc.",NYS:BBW,17.5,Low ESG Risk,Retailing
"Burlington Stores, Inc.",NYS:BURL,16.0,Low ESG Risk,Retailing
Byggmax Group AB,OME:BMAX,12.5,Low ESG Risk,Retailing
"Caleres, Inc.",NYS:CAL,17.2,Low ESG Risk,Retailing
"Camping World Holdings, Inc.",NYS:CWH,14.9,Low ESG Risk,Retailing
"Canon Marketing Japan, Inc.",TKS:8060,12.1,Low ESG Risk,Retailing
Card Factory Plc,LON:CARD,19.7,Low ESG Risk,Retailing
"CarMax, Inc.",NYS:KMX,11.1,Low ESG Risk,Retailing
"Carter's, Inc.",NYS:CRI,13.5,Low ESG Risk,Retailing
Carvana Co.,NYS:CVNA,16.1,Low ESG Risk,Retailing
CECONOMY AG,ETR:CEC,13.3,Low ESG Risk,Retailing
Central Garden & Pet Co.,NAS:CENT,14.1,Low ESG Risk,Retailing
"ChargePoint Holdings, Inc.",NYS:CHPT,17.9,Low ESG Risk,Retailing
"Chico's FAS, Inc.",-,15.0,Low ESG Risk,Retailing
"China Grand Automotive Services Group Co., Ltd.",SHG:600297,15.6,Low ESG Risk,Retailing
China MeiDong Auto Holdings Ltd.,HKG:1268,12.6,Low ESG Risk,Retailing
China Tourism Group Duty Free Corp. Ltd.,HKG:1880,18.1,Low ESG Risk,Retailing
China Yongda Automobiles Services Holdings Ltd.,HKG:3669,13.5,Low ESG Risk,Retailing
"Chori Co., Ltd.",TKS:8014,14.3,Low ESG Risk,Retailing
Chow Sang Sang Holdings International Ltd.,HKG:116,19.8,Low ESG Risk,Retailing
Columbia Sportswear Co.,NAS:COLM,14.5,Low ESG Risk,Retailing
Com7 Public Co. Ltd.,BKK:COM7,19.5,Low ESG Risk,Retailing
"Cricut, Inc.",NAS:CRCT,19.8,Low ESG Risk,Retailing
Currys Plc,LON:CURY,13.7,Low ESG Risk,Retailing
"DCM Holdings Co., Ltd.",TKS:3050,17.6,Low ESG Risk,Retailing
Delek Automotive Systems Ltd.,TAE:DLEA,16.0,Low ESG Risk,Retailing
"Designer Brands, Inc.",NYS:DBI,17.4,Low ESG Risk,Retailing
"Destination XL Group, Inc.",NAS:DXLG,17.0,Low ESG Risk,Retailing
"Dick's Sporting Goods, Inc.",NYS:DKS,16.9,Low ESG Risk,Retailing
"Dillard's, Inc.",NYS:DDS,18.2,Low ESG Risk,Retailing
Dixon Technologies (India) Ltd.,BOM:540699,16.2,Low ESG Risk,Retailing
Dogus Otomotiv Servis ve Ticaret AS,IST:DOAS.E,10.7,Low ESG Risk,Retailing
"Dollar Tree, Inc.",NAS:DLTR,18.8,Low ESG Risk,Retailing
"Dollarama, Inc.",TSE:DOL,17.8,Low ESG Risk,Retailing
"Doshisha Co., Ltd.",TKS:7483,14.7,Low ESG Risk,Retailing
Dustin Group AB,OME:DUST,15.2,Low ESG Risk,Retailing
Eagers Automotive Ltd.,ASX:APE,13.5,Low ESG Risk,Retailing
EEKA Fashion Holdings Ltd.,HKG:3709,17.5,Low ESG Risk,Retailing
El Corte Inglés SA,-,12.0,Low ESG Risk,Retailing
El Puerto de Liverpool SAB de CV,MEX:LIVEPOLC.1,18.6,Low ESG Risk,Retailing
Electronics Mart India Ltd.,BOM:543626,18.7,Low ESG Risk,Retailing
Endeavour Group Ltd. (Australia),ASX:EDV,15.5,Low ESG Risk,Retailing
Esprit Holdings Ltd.,HKG:330,16.6,Low ESG Risk,Retailing
Europris ASA,OSL:EPR,18.9,Low ESG Risk,Retailing
Far Eastern Department Stores Ltd.,TAI:2903,17.8,Low ESG Risk,Retailing
"FAST RETAILING CO., LTD.",TKS:9983,14.0,Low ESG Risk,Retailing
Fastned BV,AMS:FAST,19.2,Low ESG Risk,Retailing
Festi hf,ICE:FESTI,18.1,Low ESG Risk,Retailing
Fielmann Group AG,ETR:FIE,19.4,Low ESG Risk,Retailing
"Floor & Decor Holdings, Inc.",NYS:FND,15.1,Low ESG Risk,Retailing
Fnac Darty SA,PAR:FNAC,11.3,Low ESG Risk,Retailing
"Foot Locker, Inc.",NYS:FL,12.1,Low ESG Risk,Retailing
Fourlis Holdings SA,ATH:FOYRK,16.0,Low ESG Risk,Retailing
"Funko, Inc.",NAS:FNKO,14.7,Low ESG Risk,Retailing
"G-7 Holdings, Inc.",TKS:7508,16.0,Low ESG Risk,Retailing
GameStop Corp.,NYS:GME,19.4,Low ESG Risk,Retailing
"Gap, Inc.",NYS:GPS,16.1,Low ESG Risk,Retailing
"Genesco, Inc.",NYS:GCO,16.2,Low ESG Risk,Retailing
Genuine Parts Co.,NYS:GPC,12.8,Low ESG Risk,Retailing
Giordano International Ltd.,HKG:709,18.2,Low ESG Risk,Retailing
Golden Eagle Retail Group Ltd.,-,19.5,Low ESG Risk,Retailing
"Group 1 Automotive, Inc.",NYS:GPI,13.1,Low ESG Risk,Retailing
Grupo Axo SAPI de CV,-,19.2,Low ESG Risk,Retailing
ASML Holding NV,AMS:ASML,8.7,Negligible ESG Risk,Semiconductors
"Advanced Energy Industries, Inc.",NAS:AEIS,17.8,Low ESG Risk,Semiconductors
"Advanced Micro Devices, Inc.",NAS:AMD,13.9,Low ESG Risk,Semiconductors
Advantest Corp.,TKS:6857,15.5,Low ESG Risk,Semiconductors
AEM Holdings Ltd.,SES:AWX,19.7,Low ESG Risk,Semiconductors
"Allegro MicroSystems, Inc.",NAS:ALGM,14.6,Low ESG Risk,Semiconductors
"Amkor Technology, Inc.",NAS:AMKR,17.8,Low ESG Risk,Semiconductors
ams-OSRAM AG,SWX:AMS,17.6,Low ESG Risk,Semiconductors
"Analog Devices, Inc.",NAS:ADI,18.1,Low ESG Risk,Semiconductors
AP Memory Technology Corp.,TAI:6531,18.8,Low ESG Risk,Semiconductors
"Applied Materials, Inc.",NAS:AMAT,11.6,Low ESG Risk,Semiconductors
"Array Technologies, Inc.",NAS:ARRY,18.3,Low ESG Risk,Semiconductors
"ASE Technology Holding Co., Ltd.",TAI:3711,16.7,Low ESG Risk,Semiconductors
ASM International NV,AMS:ASM,10.4,Low ESG Risk,Semiconductors
Asmedia Technology Inc.,TAI:5269,16.0,Low ESG Risk,Semiconductors
"ASPEED Technology, Inc.",ROCO:5274,16.7,Low ESG Risk,Semiconductors
Avalon Technologies Ltd.,BOM:543896,20.0,Low ESG Risk,Semiconductors
"Axcelis Technologies, Inc.",NAS:ACLS,13.6,Low ESG Risk,Semiconductors
BE Semiconductor Industries NV,AMS:BESI,12.4,Low ESG Risk,Semiconductors
Broadcom Inc.,NAS:AVGO,18.9,Low ESG Risk,Semiconductors
"Cirrus Logic, Inc.",NAS:CRUS,14.5,Low ESG Risk,Semiconductors
"Cohu, Inc.",NAS:COHU,16.4,Low ESG Risk,Semiconductors
DISCO Corp.,TKS:6146,17.0,Low ESG Risk,Semiconductors
"eMemory Technology, Inc.",ROCO:3529,17.2,Low ESG Risk,Semiconductors
"Entegris, Inc.",NAS:ENTG,18.7,Low ESG Risk,Semiconductors
"First Solar, Inc.",NAS:FSLR,17.3,Low ESG Risk,Semiconductors
"Fitipower Integrated Technology, Inc.",TAI:4961,15.7,Low ESG Risk,Semiconductors
"FormFactor, Inc.",NAS:FORM,17.1,Low ESG Risk,Semiconductors
"Giga Device Semiconductor, Inc.",SHG:603986,20.0,Low ESG Risk,Semiconductors
Global Unichip Corp.,TAI:3443,15.8,Low ESG Risk,Semiconductors
"GLOBALFOUNDRIES, Inc.",NAS:GFS,16.7,Low ESG Risk,Semiconductors
Ichor Holdings Ltd.,NAS:ICHR,17.1,Low ESG Risk,Semiconductors
Infineon Technologies AG,ETR:IFX,13.1,Low ESG Risk,Semiconductors
Intel Corp.,NAS:INTC,15.1,Low ESG Risk,Semiconductors
inTEST Corp.,ASE:INTT,19.7,Low ESG Risk,Semiconductors
"Japan Material Co., Ltd.",TKS:6055,20.0,Low ESG Risk,Semiconductors
Kaynes Technology India Ltd.,BOM:543664,19.7,Low ESG Risk,Semiconductors
KLA Corp.,NAS:KLAC,16.2,Low ESG Risk,Semiconductors
"Koh Young Technology, Inc.",KRX:098460,17.0,Low ESG Risk,Semiconductors
"Kulicke & Soffa Industries, Inc.",NAS:KLIC,14.4,Low ESG Risk,Semiconductors
Lam Research Corp.,NAS:LRCX,12.2,Low ESG Risk,Semiconductors
Lattice Semiconductor Corp.,NAS:LSCC,17.5,Low ESG Risk,Semiconductors
"LEENO INDUSTRIAL, Inc.",KRX:058470,17.9,Low ESG Risk,Semiconductors
"LX Semicon Co., Ltd.",KRX:108320,17.7,Low ESG Risk,Semiconductors
"Marvell Technology, Inc.",NAS:MRVL,15.4,Low ESG Risk,Semiconductors
"MediaTek, Inc.",TAI:2454,15.0,Low ESG Risk,Semiconductors
"Micron Technology, Inc.",NAS:MU,18.6,Low ESG Risk,Semiconductors
"Monolithic Power Systems, Inc.",NAS:MPWR,19.0,Low ESG Risk,Semiconductors
MPI Corp.,ROCO:6223,19.1,Low ESG Risk,Semiconductors
Nanya Technology Corp.,TAI:2408,18.0,Low ESG Risk,Semiconductors
Nordic Semiconductor ASA,OSL:NOD,13.8,Low ESG Risk,Semiconductors
Nova Ltd.,NAS:NVMI,17.9,Low ESG Risk,Semiconductors
Novatek Microelectronics Corp.,TAI:3034,12.8,Low ESG Risk,Semiconductors
NVIDIA Corp.,NAS:NVDA,13.2,Low ESG Risk,Semiconductors
NXP BV,-,18.9,Low ESG Risk,Semiconductors
NXP Semiconductors NV,NAS:NXPI,19.2,Low ESG Risk,Semiconductors
"Onto Innovation, Inc.",NYS:ONTO,19.6,Low ESG Risk,Semiconductors
"Parade Technologies, Ltd.",ROCO:4966,18.4,Low ESG Risk,Semiconductors
"Powertech Technology, Inc.",TAI:6239,17.2,Low ESG Risk,Semiconductors
PVA TePla AG,ETR:TPE,16.1,Low ESG Risk,Semiconductors
"QUALCOMM, Inc.",NAS:QCOM,13.4,Low ESG Risk,Semiconductors
"Rambus, Inc.",NAS:RMBS,18.5,Low ESG Risk,Semiconductors
Realtek Semiconductor Corp.,TAI:2379,18.2,Low ESG Risk,Semiconductors
Renesas Electronics Corp.,TKS:6723,17.8,Low ESG Risk,Semiconductors
SCREEN Holdings Co. Ltd.,TKS:7735,17.9,Low ESG Risk,Semiconductors
Semtech Corp.,NAS:SMTC,13.2,Low ESG Risk,Semiconductors
Silergy Corp.,TAI:6415,19.6,Low ESG Risk,Semiconductors
"Silicon Laboratories, Inc.",NAS:SLAB,17.6,Low ESG Risk,Semiconductors
Siltronic AG,ETR:WAF,16.6,Low ESG Risk,Semiconductors
"SK hynix, Inc.",KRX:000660,17.2,Low ESG Risk,Semiconductors
Soltec Power Holdings SA,MCE:SOL,16.5,Low ESG Risk,Semiconductors
STMicroelectronics NV,PAR:STMPA,14.8,Low ESG Risk,Semiconductors
SÜSS MicroTec SE,ETR:SMHN,16.3,Low ESG Risk,Semiconductors
"Taiwan Semiconductor Manufacturing Co., Ltd.",TAI:2330,13.5,Low ESG Risk,Semiconductors
"Teradyne, Inc.",NAS:TER,15.3,Low ESG Risk,Semiconductors
Tokyo Electron Ltd.,TKS:8035,13.0,Low ESG Risk,Semiconductors
"Tokyo Seimitsu Co., Ltd.",TKS:7729,16.7,Low ESG Risk,Semiconductors
"Topco Scientific Co., Ltd.",TAI:5434,19.9,Low ESG Risk,Semiconductors
Tri Chemical Laboratories Inc.,TKS:4369,19.0,Low ESG Risk,Semiconductors
"Ultra Clean Holdings, Inc.",NAS:UCTT,17.9,Low ESG Risk,Semiconductors
UMS Holdings Ltd.,SES:558,18.6,Low ESG Risk,Semiconductors
United Microelectronics Corp.,TAI:2303,14.0,Low ESG Risk,Semiconductors
"Veeco Instruments, Inc.",NAS:VECO,19.1,Low ESG Risk,Semiconductors
"Visual Photonics Epitaxy Co., Ltd.",TAI:2455,18.8,Low ESG Risk,Semiconductors
Vitrox Corp. Bhd.,KLS:0097,14.3,Low ESG Risk,Semiconductors
Wafer Works Corp.,ROCO:6182,17.5,Low ESG Risk,Semiconductors
"Will Semiconductor Co., Ltd. Shanghai",SHG:603501,18.1,Low ESG Risk,Semiconductors
"Yamaichi Electronics Co., Ltd.",TKS:6941,19.0,Low ESG Risk,Semiconductors
Accenture Plc,NYS:ACN,8.6,Negligible ESG Risk,Software & Services
Capgemini SE,PAR:CAP,7.7,Negligible ESG Risk,Software & Services
DKV MOBILITY GROUP SE,-,7.2,Negligible ESG Risk,Software & Services
TeamViewer SE,ETR:TMV,7.0,Negligible ESG Risk,Software & Services
Temenos AG,SWX:TEMN,9.1,Negligible ESG Risk,Software & Services
Vakrangee Ltd.,BOM:511431,6.5,Negligible ESG Risk,Software & Services
11 Bit Studios SA,WAR:11B,16.3,Low ESG Risk,Software & Services
37 Interactive Entertainment Network Technology Group Co. Ltd.,SHE:002555,13.7,Low ESG Risk,Software & Services
"Activision Blizzard, Inc.",-,13.5,Low ESG Risk,Software & Services
Addnode Group AB,OME:ANOD.B,19.8,Low ESG Risk,Software & Services
"Adobe, Inc.",NAS:ADBE,14.1,Low ESG Risk,Software & Services
Adyen NV,AMS:ADYEN,18.1,Low ESG Risk,Software & Services
"Akamai Technologies, Inc.",NAS:AKAM,13.3,Low ESG Risk,Software & Services
Alfa Financial Software Holdings Plc,LON:ALFA,14.5,Low ESG Risk,Software & Services
"Alight, Inc.",NYS:ALIT,17.7,Low ESG Risk,Software & Services
Allegro.eu SA,WAR:ALE,19.9,Low ESG Risk,Software & Services
Alten SA,PAR:ATE,17.6,Low ESG Risk,Software & Services
Altium Ltd.,ASX:ALU,16.4,Low ESG Risk,Software & Services
Amadeus IT Group SA,MCE:AMS,12.6,Low ESG Risk,Software & Services
Amdocs Ltd.,NAS:DOX,13.9,Low ESG Risk,Software & Services
"ANSYS, Inc.",NAS:ANSS,14.5,Low ESG Risk,Software & Services
Appen Ltd.,ASX:APX,15.9,Low ESG Risk,Software & Services
AppLovin Corp.,NAS:APP,19.2,Low ESG Risk,Software & Services
"Archosaur Games, Inc.",HKG:9990,19.9,Low ESG Risk,Software & Services
"Aspen Technology, Inc.",NAS:AZPN,16.3,Low ESG Risk,Software & Services
Atea ASA,OSL:ATEA,18.5,Low ESG Risk,Software & Services
Atlassian Corp.,NAS:TEAM,17.7,Low ESG Risk,Software & Services
Atos SE,PAR:ATO,12.9,Low ESG Risk,Software & Services
ATOSS Software AG,ETR:AOF,17.1,Low ESG Risk,Software & Services
Aubay SA,PAR:AUB,19.2,Low ESG Risk,Software & Services
Auction Technology Group Plc,LON:ATG,18.4,Low ESG Risk,Software & Services
Auto Trader Group Plc,LON:AUTO,18.1,Low ESG Risk,Software & Services
"Autodesk, Inc.",NAS:ADSK,15.1,Low ESG Risk,Software & Services
"Automatic Data Processing, Inc.",NAS:ADP,15.1,Low ESG Risk,Software & Services
AutoStore Holdings Ltd.,OSL:AUTO,15.4,Low ESG Risk,Software & Services
Axway Software SA,PAR:AXW,19.7,Low ESG Risk,Software & Services
Azerion Group NV,AMS:AZRN,16.4,Low ESG Risk,Software & Services
"Baidu, Inc.",HKG:9888,18.2,Low ESG Risk,Software & Services
"Bandai Namco Holdings, Inc.",TKS:7832,15.8,Low ESG Risk,Software & Services
Bechtle AG,ETR:BC8,19.7,Low ESG Risk,Software & Services
"Bentley Systems, Inc.",NAS:BSY,15.5,Low ESG Risk,Software & Services
Better Collective A/S,OME:BETCO,17.1,Low ESG Risk,Software & Services
BIPROGY Inc.,TKS:8056,15.8,Low ESG Risk,Software & Services
Birlasoft Ltd.,BOM:532400,19.2,Low ESG Risk,Software & Services
"Black Knight, Inc.",-,19.8,Low ESG Risk,Software & Services
"Blackbaud, Inc.",NAS:BLKB,17.0,Low ESG Risk,Software & Services
BlackBerry Ltd.,TSE:BB,18.7,Low ESG Risk,Software & Services
"BMC Software, Inc.",-,17.4,Low ESG Risk,Software & Services
"Booking Holdings, Inc.",NAS:BKNG,17.2,Low ESG Risk,Software & Services
Booz Allen Hamilton Holding Corp.,NYS:BAH,13.1,Low ESG Risk,Software & Services
Bouvet ASA,OSL:BOUV,19.0,Low ESG Risk,Software & Services
Bravura Solutions Ltd.,ASX:BVS,17.7,Low ESG Risk,Software & Services
"Broadridge Financial Solutions, Inc.",NYS:BR,15.5,Low ESG Risk,Software & Services
"Bushiroad, Inc.",TKS:7803,18.3,Low ESG Risk,Software & Services
Bytes Technology Group Plc,LON:BYIT,14.8,Low ESG Risk,Software & Services
"CACI International, Inc.",NYS:CACI,16.1,Low ESG Risk,Software & Services
"Cadence Design Systems, Inc.",NAS:CDNS,11.2,Low ESG Risk,Software & Services
Calian Group Ltd.,TSE:CGY,19.5,Low ESG Risk,Software & Services
CANCOM SE,ETR:COK,17.0,Low ESG Risk,Software & Services
"Capcom Co., Ltd.",TKS:9697,19.0,Low ESG Risk,Software & Services
Capita Plc,LON:CPI,15.5,Low ESG Risk,Software & Services
CAR Group Ltd.,ASX:CAR,17.5,Low ESG Risk,Software & Services
"Cass Information Systems, Inc.",NAS:CASS,15.3,Low ESG Risk,Software & Services
cBrain A/S,CSE:CBRAIN,17.2,Low ESG Risk,Software & Services
CD Projekt SA,WAR:CDR,15.4,Low ESG Risk,Software & Services
"CGI, Inc.",TSE:GIB.A,15.3,Low ESG Risk,Software & Services
Check Point Software Technologies Ltd.,NAS:CHKP,17.7,Low ESG Risk,Software & Services
Cielo SA,BSP:CIEL3,11.4,Low ESG Risk,Software & Services
Clarivate Plc,NYS:CLVT,19.7,Low ESG Risk,Software & Services
CMGE Technology Group Ltd.,HKG:302,17.3,Low ESG Risk,Software & Services
Cognizant Technology Solutions Corp.,NAS:CTSH,15.2,Low ESG Risk,Software & Services
"COLOPL, Inc.",TKS:3668,16.1,Low ESG Risk,Software & Services
Comarch SA,WAR:CMR,18.2,Low ESG Risk,Software & Services
"Commvault Systems, Inc.",NAS:CVLT,15.5,Low ESG Risk,Software & Services
Computacenter Plc,LON:CCC,13.8,Low ESG Risk,Software & Services
Computer Modelling Group Ltd.,TSE:CMG,19.1,Low ESG Risk,Software & Services
Computershare Ltd.,ASX:CPU,16.9,Low ESG Risk,Software & Services
"Confluent, Inc.",NAS:CFLT,17.9,Low ESG Risk,Software & Services
"Coursera, Inc.",NYS:COUR,19.6,Low ESG Risk,Software & Services
Crayon Group Holding AS,OSL:CRAYN,18.1,Low ESG Risk,Software & Services
Criteo SA,NAS:CRTO,16.3,Low ESG Risk,Software & Services
"CrowdStrike Holdings, Inc.",NAS:CRWD,17.6,Low ESG Risk,Software & Services
"CSG Systems International, Inc.",NAS:CSGS,16.2,Low ESG Risk,Software & Services
CyberArk Software Ltd.,NAS:CYBR,15.7,Low ESG Risk,Software & Services
Cyient Ltd.,BOM:532175,17.3,Low ESG Risk,Software & Services
CYRUSONE DATA CENTERS ISSUER I LLC,-,16.5,Low ESG Risk,Software & Services
Dassault Systèmes SA,PAR:DSY,14.2,Low ESG Risk,Software & Services
Data#3 Ltd.,ASX:DTL,17.9,Low ESG Risk,Software & Services
"Datadog, Inc.",NAS:DDOG,16.1,Low ESG Risk,Software & Services
"Dayforce, Inc.",NYS:DAY,17.3,Low ESG Risk,Software & Services
"Dentsu Soken, Inc.",TKS:4812,18.1,Low ESG Risk,Software & Services
Devsisters Corp.,KRX:194480,19.3,Low ESG Risk,Software & Services
"DocuSign, Inc.",NAS:DOCU,17.0,Low ESG Risk,Software & Services
Domain Holdings Australia Ltd.,ASX:DHG,17.8,Low ESG Risk,Software & Services
"DoubleVerify Holdings, Inc.",NYS:DV,18.4,Low ESG Risk,Software & Services
"Dropbox, Inc.",NAS:DBX,18.8,Low ESG Risk,Software & Services
"Dun & Bradstreet Holdings, Inc.",NYS:DNB,18.2,Low ESG Risk,Software & Services
DXC Technology Co.,NYS:DXC,15.3,Low ESG Risk,Software & Services
"Dynatrace, Inc.",NYS:DT,15.0,Low ESG Risk,Software & Services
"E2open Parent Holdings, Inc.",NYS:ETWO,14.1,Low ESG Risk,Software & Services
"eBay, Inc.",NAS:EBAY,15.4,Low ESG Risk,Software & Services
eClerx Services Ltd.,BOM:532927,18.0,Low ESG Risk,Software & Services
Edenred SE,PAR:EDEN,15.2,Low ESG Risk,Software & Services
eDreams ODIGEO SA,MCE:EDR,13.1,Low ESG Risk,Software & Services
EHang Holdings Ltd.,NAS:EH,19.4,Low ESG Risk,Software & Services
Elastic NV,NYS:ESTC,15.9,Low ESG Risk,Software & Services
Deterra Royalties Ltd.,ASX:DRR,9.6,Negligible ESG Risk,Steel
Labrador Iron Ore Royalty Corp.,TSE:LIF,12.8,Low ESG Risk,Steel
ALSO Holding AG,SWX:ALSN,9.4,Negligible ESG Risk,Technology Hardware
Anritsu Corp.,TKS:6754,7.9,Negligible ESG Risk,Technology Hardware
